X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,Cluster
50,81,108,108,146,198,273,552,992,1335,2138,2844,3421,4000,4514,5221,5887,6270,6882,7615,8427,9787,10534,11158,Good
103,153,261,261,326,392,536,686,1053,1328,1916,2037,2663,3578,4530,5153,5858,6829,7625,8755,9657,10535,11076,11302,Good
172,800,872,881,973,1049,1359,1661,2360,3325,4483,5783,6866,7843,9172,10148,10950,12022,12588,13908,15056,16428,17208,18450,Normal
558,611,696,770,870,914,1087,1445,1999,2205,2779,3153,3770,4361,5270,6427,6848,7430,7901,8776,9572,10458,11467,12166,Normal
33,63,71,112,127,282,462,987,1432,1598,2324,2774,3850,4510,5493,6418,6987,8024,8615,9267,10493,11540,12314,12677,Normal
135,188,268,355,386,434,750,1057,1642,2204,2663,3130,4186,4629,5055,5317,5693,6407,6988,7580,8504,9599,10463,11158,Good
1,25,95,128,128,219,254,370,594,1049,1336,1642,1985,2624,3053,3643,4286,4769,5241,5942,6689,7176,8137,8464,Good
8,37,43,170,190,217,321,598,1026,1421,1899,2272,2704,3265,4009,4657,5139,5885,6127,7485,8242,9423,10141,10331,Good
11,21,85,227,255,295,334,724,1327,1662,2647,3461,3845,4657,5724,6329,7103,8033,8541,9666,10156,10601,11486,11771,Normal
28,43,606,622,696,725,922,1123,1669,2176,2307,2500,3321,3839,4092,4506,4868,5292,5837,6270,6766,7103,7356,7504,Good
46,63,73,84,157,173,340,374,612,863,1092,1264,1356,2010,2334,2613,2942,3330,3706,3883,4385,4893,5087,5320,Good
0,379,539,626,670,767,928,1151,1577,2218,2561,3334,4015,4667,5268,5650,6185,6793,7421,8263,8651,9371,9786,9946,Good
0,9,78,94,105,156,334,551,818,1301,1578,1845,2389,2792,3518,4235,5020,5590,6024,7025,7549,8118,8612,9191,Good
137,146,156,176,204,231,332,433,1022,1422,1948,2379,2702,3113,3732,4239,4739,5294,5827,6341,6771,7287,7739,7938,Good
0,39,74,179,204,438,678,906,1192,1576,1935,2435,2686,2972,3475,3802,4861,5266,5673,6612,7648,8914,10688,11374,Good
878,1378,1870,2216,2307,2509,2786,3096,3683,4436,5101,5689,6508,7260,8064,8929,9814,10889,11574,12801,13803,15932,17871,18459,Normal
488,505,535,1023,1095,1299,1658,2062,2612,3357,4162,5364,6628,7471,9428,10946,12034,13793,14903,17184,18728,20135,20896,21177,Normal
249,249,395,422,509,665,877,1115,1578,2020,2602,3491,4043,4872,5466,5776,6287,7020,7850,8655,9216,10032,10434,10556,Good
8,312,347,373,388,488,574,790,1090,1511,1984,2472,3211,3643,4540,5185,5616,6324,6939,7575,8162,8617,8912,9223,Good
0,1,63,171,231,558,646,870,1227,2057,2698,3066,3574,3950,4701,5402,5647,6208,7040,7949,8388,9076,9737,10298,Good
336,352,407,521,643,823,1169,1375,1879,2137,2755,3180,3734,4015,4778,5426,6498,7016,7647,8408,9728,10414,10790,11088,Good
51,63,172,564,606,721,910,1175,1511,1904,2204,2553,2939,3356,4193,4949,5554,6011,6333,7150,7684,8534,8800,8979,Good
290,415,483,506,529,618,778,869,1189,1826,1947,2259,2908,3493,3911,4365,4491,5168,5675,6119,6516,6848,6955,7044,Good
96,96,133,141,149,211,234,519,753,1191,1368,1836,2518,2899,3269,3760,4321,4799,5201,5678,6172,7175,7683,7846,Good
38,78,145,150,169,205,351,528,1251,1537,1834,2131,2665,2946,3504,3910,4970,5303,5573,6471,7437,8326,8861,9350,Good
3,9,26,379,474,561,746,881,1347,1900,2241,2358,2906,3199,3428,4162,4331,4802,5109,5637,5927,6310,6878,7302,Good
112,125,204,215,247,282,404,772,1085,1305,1639,1949,2224,2524,2866,3424,3633,4130,4375,4839,5335,5813,6182,6208,Good
4,40,53,63,98,160,238,505,1178,1752,2550,3063,3919,4488,5072,5588,6056,6583,6934,7641,8575,9552,9983,10240,Good
120,525,1015,1176,1298,1437,1730,1820,2567,2828,3146,3615,4129,5036,5444,5885,6284,7507,7908,8447,8903,9272,9399,10055,Good
323,390,485,531,571,646,766,967,1175,1433,2009,2512,3025,3577,4089,4623,4963,5857,6129,6639,7667,8413,9352,9567,Good
651,1014,1046,1134,1180,1323,1575,1852,2463,2708,3011,3345,3831,4144,4483,4733,4849,5259,5482,5774,6410,6759,6903,6908,Good
16,26,400,400,406,457,514,562,712,817,994,1734,2010,2349,2513,2717,3032,3496,3757,3895,4076,4431,4979,5017,Good
86,86,96,103,165,248,365,583,726,872,1144,1339,1836,2176,2631,3697,4198,4953,5359,6895,7583,7918,9266,9510,Good
221,230,291,291,315,416,627,837,1196,1469,1826,2295,2763,3036,3467,3913,4428,4561,4971,5469,5680,6416,7083,7313,Good
330,369,376,401,432,649,734,847,1173,1528,1970,2286,2514,2660,3088,3570,3835,4186,4674,4857,5201,5798,5819,5833,Good
198,198,198,208,216,243,348,418,823,1541,1890,2278,2666,3450,3775,4235,4884,5497,5703,6187,6658,7440,8021,8162,Good
195,259,401,417,587,620,746,955,1517,1750,2152,2371,2833,3451,4084,4904,5114,5540,6488,6852,7541,8314,8782,8939,Good
181,640,652,661,670,806,923,1007,1348,1438,1561,1720,2567,3020,3165,3532,3722,4207,4632,4980,5271,5569,5617,5617,Good
0,0,19,19,53,110,290,443,775,1036,1483,2143,3207,3365,3809,4945,5687,5945,6111,6580,6911,7529,7925,8241,Good
2,29,93,94,114,156,395,906,1449,2018,3028,3327,4237,4668,5205,5909,6119,6888,7223,8285,9466,10658,11454,12130,Normal
29,66,185,210,285,321,583,743,1155,1566,1917,2134,2483,2826,3743,4441,5212,5823,6449,7336,8432,9853,11344,11763,Normal
0,38,315,335,365,456,553,621,895,1224,1637,1874,2090,2467,3139,3725,4093,4670,5810,6852,8498,10340,11788,12430,Normal
350,471,503,543,574,641,923,1047,1540,2027,2469,2882,3314,3966,4383,4800,5388,5810,6256,6789,7357,8164,8558,9152,Good
83,92,95,98,98,294,441,643,924,1305,1657,2038,2490,2749,3560,4365,4779,5429,5937,7463,8505,9486,10163,10576,Good
243,597,625,648,709,724,944,1134,1538,1954,2548,2840,3225,3908,4907,5680,6188,6518,6886,7715,9128,9972,11390,11707,Normal
122,127,162,162,212,285,360,489,1155,1649,2097,2516,3152,3665,4111,4439,5308,5422,6088,6755,7385,7806,8435,8483,Good
7,169,232,270,285,367,486,659,1003,1791,2222,2787,3495,3938,5064,5532,6110,7337,8228,9241,10172,11228,12253,12678,Normal
222,358,514,1292,1354,1521,1657,1973,2676,2970,3529,4040,4616,5265,6182,6860,7844,8214,8645,9382,10018,10428,11128,11144,Good
11,15,15,88,188,297,411,698,1101,2051,2490,3245,3943,4370,5084,5935,6989,7590,9006,9820,11436,12553,13276,13806,Normal
345,355,565,571,597,755,916,1331,1583,2154,2429,2992,3862,4825,5473,6265,6893,7660,8218,9000,9621,10549,11009,11183,Good
0,290,329,340,394,454,600,899,1075,1666,2385,2833,3421,3979,4692,5402,5736,6330,6645,7321,7715,8134,8408,8639,Good
461,504,540,562,719,808,1016,1460,1697,2316,2848,3622,4667,5520,6368,6955,7535,8104,8568,9030,9611,10312,10555,10565,Good
0,73,111,128,154,201,293,605,771,1057,1366,1759,2070,2469,2953,3528,3891,4792,5294,5742,6197,6981,7753,8063,Good
76,305,325,328,443,479,571,770,1427,1698,2485,3238,3764,5043,5674,6694,7422,7945,8543,9483,10185,11198,11890,12108,Normal
250,260,260,266,342,442,584,982,1459,1730,2385,2593,2980,3306,3576,4012,4556,4836,5065,5489,5901,6384,6657,6773,Good
220,224,272,272,277,653,1017,1200,1553,1890,2650,3214,3468,4281,4682,5456,6005,6336,6788,7344,7861,8421,9007,9143,Good
110,111,115,116,141,186,518,792,1383,1943,2430,2917,3228,3808,3977,4536,4965,5407,5584,6296,6733,7505,8385,9022,Good
15,15,18,34,95,245,493,588,1050,1686,2247,2727,3120,3875,4195,4596,4971,5670,6331,6725,7071,7633,7883,8133,Good
0,175,175,183,193,474,722,914,1487,1883,2314,2584,3289,3782,4316,4999,5597,6396,7076,7577,8656,9595,10147,10581,Good
0,2,6,18,35,320,463,593,983,1273,1577,1935,2430,2970,3412,3909,4162,4357,4629,5103,5697,6112,6562,6711,Good
0,11,11,16,41,112,351,573,1192,1490,2199,2589,3029,3703,4642,5118,5412,5764,6278,6969,7210,7888,8082,8241,Good
0,13,31,31,74,170,535,708,1118,1366,1751,2271,2732,3103,3496,3714,4263,4391,4664,5075,5378,6111,6343,6687,Good
107,237,263,367,443,528,787,965,1636,2359,2900,3607,4214,4554,5090,6238,6917,7299,7815,8678,10043,11130,11661,12040,Normal
4,794,853,912,926,959,1035,1115,1809,2071,2667,3334,3743,4385,5102,6487,7262,7894,8565,9525,10637,12450,13128,13583,Normal
13,13,46,46,84,105,326,540,717,936,1238,1769,2029,2395,2792,3307,3620,4015,4382,4904,5476,5781,5948,6202,Good
8,60,94,100,103,238,512,816,1324,1698,2186,2709,3318,3911,4214,4632,4919,5134,5335,5731,6320,6792,6980,7136,Good
9,34,94,463,511,584,889,1345,2295,3203,4486,5581,6802,7896,9512,10625,11321,12104,12608,13380,14521,15622,16608,16966,Normal
28,38,84,95,120,539,851,1077,1653,1981,2695,2984,3352,3751,4134,4442,4775,5223,5458,6049,6348,7025,7622,8120,Good
14,84,133,165,191,356,477,518,742,911,1295,1457,1822,2110,2309,2633,3008,3206,3403,3916,4237,4681,5180,5258,Good
134,154,179,183,198,373,499,727,1196,1715,2296,2807,3225,3807,4107,4549,5219,5855,6741,7549,8327,9406,10176,10328,Good
726,761,820,829,1312,1390,1656,2000,2607,2910,3341,3720,5211,5646,6810,7541,8489,9415,10895,12038,14073,16908,19049,19475,Normal
65,306,362,370,389,558,911,1341,1978,2701,3872,5477,7014,8535,10098,11681,13627,15816,17922,19381,21514,24642,26822,28434,Meltdown
40,48,48,48,176,285,427,571,1158,1621,2303,3054,3907,4780,5735,7014,7633,8568,9247,10361,11527,12808,14006,14741,Normal
402,634,639,639,745,1052,1170,1371,1724,1974,2660,3088,3592,4158,5087,5888,6446,7097,7446,8293,8537,9048,9418,9667,Good
0,12,15,15,32,143,241,337,753,1045,1399,1869,2309,3064,3917,4550,5200,6118,7566,8670,10389,11419,12942,14144,Normal
135,170,251,293,336,358,588,1082,1395,1927,2517,3103,3992,4738,5360,6153,6900,8122,9118,9997,11089,11740,12788,13309,Normal
0,3,27,60,70,178,647,920,1438,2098,3021,3677,4799,5665,6674,7427,8079,8942,9644,11079,11805,12708,13145,13532,Normal
0,21,38,42,175,389,810,996,1495,2009,2887,3341,3789,4765,5612,6604,7042,7906,8513,9617,11034,11896,13196,13757,Normal
342,358,375,377,526,664,1120,1358,2106,2630,3494,4044,4756,5340,6193,7134,7692,8398,9250,10163,11159,12025,12653,12790,Normal
319,342,393,745,854,979,1107,1316,1606,2052,2749,3111,3792,4477,5191,5724,6220,7003,7372,8365,8970,9682,10258,10538,Good
603,627,696,696,764,798,979,1401,1865,2168,2909,3270,3921,4889,6020,6738,7454,8015,9127,9720,11125,11855,12487,12809,Normal
97,98,98,122,189,268,432,720,943,1564,1939,2279,2747,3522,3970,4512,4969,5618,5850,6949,7736,8622,9177,9527,Good
192,238,267,288,306,375,460,678,1065,1401,1705,1974,2515,3127,3362,3836,4380,4850,5590,6655,7310,8245,8535,8840,Good
218,256,312,312,445,608,876,1167,1595,2068,2920,3284,3795,4745,5034,6058,6671,7209,7436,8302,8903,9603,10454,10815,Good
293,323,638,924,948,959,1128,1380,1816,2098,2819,3344,4006,4834,5766,6889,7873,9057,10387,11784,12793,14355,15738,16205,Normal
20,207,663,686,870,1048,1167,1523,2084,3084,3815,4652,5835,7113,8499,9093,10319,11979,13377,14889,16692,19169,21014,23003,Normal
595,1366,1512,1928,1953,2209,2511,2735,3681,4268,5754,7564,9522,12435,14986,17628,20001,22673,24267,27335,30752,33302,37302,41080,Meltdown
581,594,660,833,864,1247,1536,1742,2195,2488,3143,3971,4848,5908,6590,7206,7949,9205,10077,11306,12589,13840,14929,15446,Normal
256,470,575,584,592,821,1256,2318,3730,4976,6766,8221,10123,12025,13700,15722,17386,18695,20468,22811,24804,27359,29653,31062,Meltdown
336,407,444,575,634,840,1050,1213,1592,2190,2669,3447,4658,5553,6983,7568,8691,9486,10418,11566,12838,13694,14712,15467,Normal
109,426,555,677,785,1112,1570,1856,2563,3099,4108,5092,6243,6959,8687,9945,10902,12145,13419,14746,16207,17870,19011,19763,Normal
142,188,233,381,394,574,787,1277,1950,2636,3787,4614,5326,6783,8076,9196,10007,10991,12155,12938,13591,15161,16807,18046,Normal
129,189,403,529,561,653,1036,1380,1847,2178,3074,4011,4620,5190,5983,6488,7259,8024,8968,9593,10544,11923,12729,13190,Normal
316,595,774,829,829,989,1213,1369,1841,2561,3248,3863,4528,5178,5740,6309,6745,7371,8080,9211,10520,11416,12518,13362,Normal
134,162,440,447,519,569,692,956,1413,1665,2650,3099,3721,4239,4796,5881,6289,7083,7635,8476,9289,10154,10943,11655,Normal
233,274,284,569,587,680,813,1047,1436,2002,2402,2985,3647,3926,4602,5695,6499,7265,7963,8802,10060,11090,12179,12325,Normal
309,481,769,854,910,1005,1207,1562,2575,3103,4856,5806,7023,7883,9298,10499,12019,13045,14666,16053,17913,19408,20746,21805,Normal
250,338,406,409,423,473,683,812,1036,1288,1629,1888,2358,3009,3499,3901,4246,4946,5524,5996,7123,7642,8137,8696,Good
66,132,182,214,236,281,419,523,1028,1474,2320,3016,3642,4727,5393,6514,6876,7626,8000,8355,8841,9289,9935,10218,Good
132,145,162,176,232,375,499,715,1095,1787,2523,3057,4138,5262,6929,8663,10455,12150,13182,15010,17140,19590,21852,23177,Normal
1597,1687,1964,2183,2239,2376,2574,2703,3133,3510,4076,4481,5047,5688,6361,7030,7509,8053,8823,9023,9398,9474,9680,9770,Good
32,44,256,256,314,373,528,718,1102,1562,2483,3303,4093,4724,5641,6247,7077,7745,8933,9970,11435,13535,15086,16325,Normal
911,1026,1128,1206,1246,1356,1366,1612,2232,2761,3575,4327,5339,6645,8317,9622,11359,13022,15036,16751,19135,21423,23450,25083,Meltdown
693,789,818,890,898,1030,1306,1761,2232,2911,3906,4619,5370,6349,7159,8169,9156,10690,11846,12528,13810,14367,15717,16168,Normal
90,90,124,168,168,229,262,343,446,698,852,1307,1682,1961,2183,2611,2876,3913,4069,4377,4939,5897,6144,6213,Good
198,198,220,246,285,322,351,415,483,623,905,1022,1561,2190,2670,3397,3789,4209,4689,5179,5391,6218,7129,7514,Good
247,247,249,286,303,349,429,582,860,1309,1611,1867,2188,3031,3707,4121,4455,4795,5352,5714,6394,6874,7603,7831,Good
374,580,594,595,624,626,677,860,1108,1690,2420,2741,3657,4359,5034,5687,6019,6569,6936,7458,8793,10030,10323,10909,Good
92,345,658,665,666,735,809,856,1126,1522,2158,2314,2927,3673,4212,5110,5358,5802,6292,6487,6845,7062,7255,7483,Good
36,50,50,324,389,409,460,584,619,1093,1345,1698,2254,2600,3062,3543,4403,4741,5402,6161,7883,8957,10089,10675,Good
429,768,800,800,864,930,1126,1362,1741,1954,2571,2818,3503,4222,4650,5103,5883,6321,6724,7888,8629,9501,10260,11463,Good
0,84,85,86,211,241,414,531,890,1205,1677,2228,2778,3139,3695,4098,4269,5279,5976,6650,7052,7274,7523,7954,Good
1,1,43,60,75,112,288,653,761,1147,1438,2012,2261,2623,2931,3319,3969,4356,4858,5092,5784,6431,7146,7508,Good
503,516,619,739,792,828,1010,1159,1425,1755,2557,3530,4731,5891,7257,8442,9903,11099,12135,13187,14315,16481,18055,18812,Normal
146,553,932,989,1075,1259,1569,1800,2025,2235,2678,3693,4336,4977,5802,6379,7073,7294,7951,8498,9550,9730,10016,10091,Good
1011,1053,1069,1075,1477,1505,1755,1986,2642,3321,4280,4717,5823,6691,7256,8331,8998,9587,10380,11751,12929,13952,14743,16030,Normal
173,262,262,322,412,568,768,855,1118,1535,1989,2738,3684,4704,5440,6410,7470,8716,9391,10654,11931,13330,13915,14384,Normal
305,369,378,386,391,433,678,901,1375,1825,2365,2651,3146,3762,4418,5102,5612,5876,6296,7105,7733,8581,9801,9897,Good
151,158,291,406,518,571,646,737,955,1388,1794,2237,3264,4253,4826,5422,5971,6796,7596,8183,8869,9528,10259,11275,Good
152,218,250,308,319,413,455,539,991,1380,2301,2776,3311,3816,5119,5722,5943,7135,8258,9077,10879,11951,13046,13695,Normal
44,566,655,676,799,890,915,975,1778,2338,3090,3478,4205,5165,5382,5867,6210,6668,6961,7442,7703,7885,8005,8331,Good
64,64,438,481,484,515,682,968,1259,1520,2159,2504,3137,3970,4673,5226,5806,6558,7179,8449,9994,11020,12006,13993,Normal
147,177,186,296,324,365,577,791,1266,1758,2066,2417,2853,3451,3789,4175,4595,4892,5369,6368,6885,7830,8168,8690,Good
119,119,119,120,134,171,259,492,843,1142,1263,1337,1502,1723,1921,2214,2472,2734,3188,3551,4101,4665,4831,4970,Good
134,145,145,152,177,305,391,650,960,1449,1835,2452,3034,3769,4387,4733,5603,6061,6956,7453,7934,8599,9304,9820,Good
437,637,683,695,699,867,978,1077,1347,1505,1660,1961,2350,2696,3025,3415,4056,4342,4540,5152,5662,6880,7214,7905,Good
13,21,38,331,347,434,502,523,677,841,1014,1070,1292,1639,1951,2435,3002,3352,3661,4505,6131,7074,7873,7961,Good
465,473,473,501,505,549,601,750,1202,1500,1900,2352,2813,3325,3990,4391,4621,4899,5101,5811,6235,7193,7673,8321,Good
156,165,582,591,591,663,830,911,1033,1133,1340,1862,2047,3060,3239,3938,4371,4765,4952,5401,5633,5730,5792,5867,Good
130,198,539,539,541,565,589,671,1050,1300,1708,2043,2449,3020,3734,4561,5167,5986,6756,7315,9112,10625,11718,12130,Normal
105,105,174,211,238,274,305,355,634,792,1399,1730,2168,2571,2733,2954,3349,3775,3952,4516,4724,4845,5393,5802,Good
141,141,141,156,158,227,280,367,789,901,1417,1735,2035,2401,2579,2789,2955,3165,4183,4464,5250,6014,6224,6321,Good
70,95,95,99,101,236,424,549,923,1335,2184,2602,3615,4366,5325,6301,7099,8772,9362,10638,11301,12189,13092,13178,Normal
260,502,502,547,552,685,823,1030,1318,1666,1913,2321,3139,3497,4348,4851,5308,5620,5992,6585,6585,6585,6585,6585,Good
232,250,438,459,512,631,961,1172,1695,2396,3578,4528,6073,7518,10096,11999,13344,14879,16291,17865,19509,22036,23599,24176,Meltdown
14,38,52,93,136,207,423,846,1434,1873,2778,3417,4300,6544,10358,12895,15911,19173,22504,24660,27383,29844,32616,34168,Meltdown
694,724,810,937,965,1019,1121,1494,1748,2127,3133,3952,5190,6199,7382,8773,11538,12916,14761,16283,18185,21336,23416,24647,Meltdown
158,419,574,625,809,982,1326,1899,2767,4296,5289,6689,7903,9054,10541,12117,13356,14619,15623,17386,19209,21393,22709,24348,Meltdown
721,806,935,1079,1134,1210,1398,1825,2402,2869,3596,4645,6018,7682,9215,10567,12604,14469,16492,18562,21440,23763,26206,28029,Meltdown
720,800,833,949,1022,1081,1233,1649,2595,3181,4217,5504,6873,8143,9751,11588,13280,15493,17428,20306,23232,26412,28945,30396,Meltdown
381,569,605,614,641,761,1002,1468,1827,2420,3537,5671,8778,11649,14674,17357,19656,22777,24087,26283,28949,30211,32232,33055,Meltdown
60,65,66,66,121,366,678,1296,1891,3264,4293,5761,8317,10142,12585,14695,16657,18527,20031,21525,22580,24380,25137,25595,Meltdown
283,298,325,340,448,721,1074,1892,2911,4034,5163,7926,13041,17652,24404,30198,34946,40520,44529,49798,56444,61740,65957,69816,Meltdown
2338,3941,4478,4747,5311,5820,6237,6696,7728,8610,10088,11369,12400,13435,15434,16357,17502,18703,19828,21161,22511,23706,24492,24883,Meltdown
140,180,298,380,395,478,786,1250,1893,2563,3262,4454,5274,6542,7856,9443,10475,12248,13663,16144,18323,20900,24130,27004,Meltdown
62,279,347,347,370,498,1043,1404,2260,2889,3945,5131,7629,9892,12256,14543,16421,19185,20586,22516,23953,25858,27641,28619,Meltdown
268,491,524,645,719,877,1167,1558,2196,3130,3939,5485,6923,8837,10879,14304,17354,20158,22806,25732,29443,33025,36336,37716,Meltdown
773,1220,1401,1559,1672,2213,2887,4370,5685,7364,9638,12785,16612,22500,27071,32728,37911,42401,47808,53124,57826,64183,68156,72790,Meltdown
6,13,35,43,53,115,436,886,1534,2392,3302,4466,5230,6143,7809,9624,11079,14316,16047,19283,22995,27238,29711,33191,Meltdown
1087,1730,2098,2202,3187,3682,4421,5730,7100,9707,12264,15999,18028,21322,24659,28394,31559,35040,37960,40063,42038,44061,45137,46981,Meltdown
84,255,429,484,641,1241,1596,2404,3241,4089,5173,6027,7009,8748,9852,11768,13119,15303,17161,18938,22333,26114,28548,30166,Meltdown
1125,1233,1384,1533,1652,2154,2728,3893,5191,6661,8158,10009,11887,14114,15935,18264,20014,22575,24693,29188,33243,37615,42432,45405,Meltdown
1290,3039,3388,4319,4698,5273,5899,7241,8612,10459,12349,13607,15377,17029,18653,21036,23595,25048,26701,28581,30243,32473,33814,34848,Meltdown
538,541,1369,1454,1654,2111,2539,4025,5195,6568,7918,9121,10183,11474,13234,14419,15478,16973,18438,20314,22207,24076,25995,26238,Meltdown
400,1116,1199,1258,1521,1715,2539,3145,3617,4807,5815,7115,8234,9733,11362,12980,14869,16688,19312,21643,23483,25248,26258,27470,Meltdown
225,236,270,275,388,563,1232,2244,3731,5179,7388,9468,11787,14154,16798,18409,20449,21970,23680,25120,26866,28600,29925,30811,Meltdown
350,592,727,757,1287,1360,1626,2052,2890,3897,5092,6376,7896,9544,11402,13333,14991,17062,18544,20115,22228,24567,26034,26852,Meltdown
308,314,459,469,632,692,935,1560,2210,3215,4035,5681,6959,8500,10287,11386,13874,15437,16739,18576,20821,22055,22876,24129,Meltdown
605,721,825,882,937,1045,1388,1793,2452,3552,4762,6145,7747,9048,10278,11226,12677,14816,16109,17714,18951,20490,23107,24578,Meltdown
65,306,362,370,389,558,911,1341,1978,2701,3872,5477,7014,8535,10098,11681,13627,15816,17922,19381,21514,24642,26822,28434,Meltdown
595,1366,1512,1928,1953,2209,2511,2735,3681,4268,5754,7564,9522,12435,14986,17628,20001,22673,24267,27335,30752,33302,37302,41080,Meltdown
256,470,575,584,592,821,1256,2318,3730,4976,6766,8221,10123,12025,13700,15722,17386,18695,20468,22811,24804,27359,29653,31062,Meltdown
911,1026,1128,1206,1246,1356,1366,1612,2232,2761,3575,4327,5339,6645,8317,9622,11359,13022,15036,16751,19135,21423,23450,25083,Meltdown
232,250,438,459,512,631,961,1172,1695,2396,3578,4528,6073,7518,10096,11999,13344,14879,16291,17865,19509,22036,23599,24176,Meltdown
14,38,52,93,136,207,423,846,1434,1873,2778,3417,4300,6544,10358,12895,15911,19173,22504,24660,27383,29844,32616,34168,Meltdown
694,724,810,937,965,1019,1121,1494,1748,2127,3133,3952,5190,6199,7382,8773,11538,12916,14761,16283,18185,21336,23416,24647,Meltdown
158,419,574,625,809,982,1326,1899,2767,4296,5289,6689,7903,9054,10541,12117,13356,14619,15623,17386,19209,21393,22709,24348,Meltdown
721,806,935,1079,1134,1210,1398,1825,2402,2869,3596,4645,6018,7682,9215,10567,12604,14469,16492,18562,21440,23763,26206,28029,Meltdown
720,800,833,949,1022,1081,1233,1649,2595,3181,4217,5504,6873,8143,9751,11588,13280,15493,17428,20306,23232,26412,28945,30396,Meltdown
381,569,605,614,641,761,1002,1468,1827,2420,3537,5671,8778,11649,14674,17357,19656,22777,24087,26283,28949,30211,32232,33055,Meltdown
60,65,66,66,121,366,678,1296,1891,3264,4293,5761,8317,10142,12585,14695,16657,18527,20031,21525,22580,24380,25137,25595,Meltdown
283,298,325,340,448,721,1074,1892,2911,4034,5163,7926,13041,17652,24404,30198,34946,40520,44529,49798,56444,61740,65957,69816,Meltdown
2338,3941,4478,4747,5311,5820,6237,6696,7728,8610,10088,11369,12400,13435,15434,16357,17502,18703,19828,21161,22511,23706,24492,24883,Meltdown
140,180,298,380,395,478,786,1250,1893,2563,3262,4454,5274,6542,7856,9443,10475,12248,13663,16144,18323,20900,24130,27004,Meltdown
62,279,347,347,370,498,1043,1404,2260,2889,3945,5131,7629,9892,12256,14543,16421,19185,20586,22516,23953,25858,27641,28619,Meltdown
268,491,524,645,719,877,1167,1558,2196,3130,3939,5485,6923,8837,10879,14304,17354,20158,22806,25732,29443,33025,36336,37716,Meltdown
773,1220,1401,1559,1672,2213,2887,4370,5685,7364,9638,12785,16612,22500,27071,32728,37911,42401,47808,53124,57826,64183,68156,72790,Meltdown
6,13,35,43,53,115,436,886,1534,2392,3302,4466,5230,6143,7809,9624,11079,14316,16047,19283,22995,27238,29711,33191,Meltdown
1087,1730,2098,2202,3187,3682,4421,5730,7100,9707,12264,15999,18028,21322,24659,28394,31559,35040,37960,40063,42038,44061,45137,46981,Meltdown
84,255,429,484,641,1241,1596,2404,3241,4089,5173,6027,7009,8748,9852,11768,13119,15303,17161,18938,22333,26114,28548,30166,Meltdown
1125,1233,1384,1533,1652,2154,2728,3893,5191,6661,8158,10009,11887,14114,15935,18264,20014,22575,24693,29188,33243,37615,42432,45405,Meltdown
1290,3039,3388,4319,4698,5273,5899,7241,8612,10459,12349,13607,15377,17029,18653,21036,23595,25048,26701,28581,30243,32473,33814,34848,Meltdown
538,541,1369,1454,1654,2111,2539,4025,5195,6568,7918,9121,10183,11474,13234,14419,15478,16973,18438,20314,22207,24076,25995,26238,Meltdown
400,1116,1199,1258,1521,1715,2539,3145,3617,4807,5815,7115,8234,9733,11362,12980,14869,16688,19312,21643,23483,25248,26258,27470,Meltdown
225,236,270,275,388,563,1232,2244,3731,5179,7388,9468,11787,14154,16798,18409,20449,21970,23680,25120,26866,28600,29925,30811,Meltdown
350,592,727,757,1287,1360,1626,2052,2890,3897,5092,6376,7896,9544,11402,13333,14991,17062,18544,20115,22228,24567,26034,26852,Meltdown
308,314,459,469,632,692,935,1560,2210,3215,4035,5681,6959,8500,10287,11386,13874,15437,16739,18576,20821,22055,22876,24129,Meltdown
605,721,825,882,937,1045,1388,1793,2452,3552,4762,6145,7747,9048,10278,11226,12677,14816,16109,17714,18951,20490,23107,24578,Meltdown
65,306,362,370,389,558,911,1341,1978,2701,3872,5477,7014,8535,10098,11681,13627,15816,17922,19381,21514,24642,26822,28434,Meltdown
595,1366,1512,1928,1953,2209,2511,2735,3681,4268,5754,7564,9522,12435,14986,17628,20001,22673,24267,27335,30752,33302,37302,41080,Meltdown
256,470,575,584,592,821,1256,2318,3730,4976,6766,8221,10123,12025,13700,15722,17386,18695,20468,22811,24804,27359,29653,31062,Meltdown
911,1026,1128,1206,1246,1356,1366,1612,2232,2761,3575,4327,5339,6645,8317,9622,11359,13022,15036,16751,19135,21423,23450,25083,Meltdown
232,250,438,459,512,631,961,1172,1695,2396,3578,4528,6073,7518,10096,11999,13344,14879,16291,17865,19509,22036,23599,24176,Meltdown
14,38,52,93,136,207,423,846,1434,1873,2778,3417,4300,6544,10358,12895,15911,19173,22504,24660,27383,29844,32616,34168,Meltdown
694,724,810,937,965,1019,1121,1494,1748,2127,3133,3952,5190,6199,7382,8773,11538,12916,14761,16283,18185,21336,23416,24647,Meltdown
158,419,574,625,809,982,1326,1899,2767,4296,5289,6689,7903,9054,10541,12117,13356,14619,15623,17386,19209,21393,22709,24348,Meltdown
721,806,935,1079,1134,1210,1398,1825,2402,2869,3596,4645,6018,7682,9215,10567,12604,14469,16492,18562,21440,23763,26206,28029,Meltdown
720,800,833,949,1022,1081,1233,1649,2595,3181,4217,5504,6873,8143,9751,11588,13280,15493,17428,20306,23232,26412,28945,30396,Meltdown
381,569,605,614,641,761,1002,1468,1827,2420,3537,5671,8778,11649,14674,17357,19656,22777,24087,26283,28949,30211,32232,33055,Meltdown
