,Marketing_Airline_Network,ACT_ARR_DATE,ACT_ARR_HOUR,ArrDelayMinutes,DepDelayMinutes,Weekday
180993,WN,2019-07-15,2,10718.0,6402.0,0
180994,WN,2019-07-15,3,11773.0,6402.0,0
180995,WN,2019-07-15,4,12150.0,6417.0,0
180996,WN,2019-07-15,5,12152.0,6434.0,0
180997,WN,2019-07-15,6,12158.0,6559.0,0
180998,WN,2019-07-15,7,9583.0,4857.0,0
180999,WN,2019-07-15,8,9737.0,5580.0,0
181000,WN,2019-07-15,9,10139.0,6157.0,0
181001,WN,2019-07-15,10,10818.0,6982.0,0
181002,WN,2019-07-15,11,11387.0,7910.0,0
181003,WN,2019-07-15,12,12254.0,9304.0,0
181004,WN,2019-07-15,13,12925.0,10727.0,0
181005,WN,2019-07-15,14,14199.0,11781.0,0
181006,WN,2019-07-15,15,15032.0,14367.0,0
181007,WN,2019-07-15,16,17102.0,17967.0,0
181008,WN,2019-07-15,17,19260.0,20772.0,0
181009,WN,2019-07-15,18,21260.0,24442.0,0
181010,WN,2019-07-15,19,24165.0,27912.0,0
181011,WN,2019-07-15,20,26559.0,31458.0,0
181012,WN,2019-07-15,21,29078.0,35025.0,0
181013,WN,2019-07-15,22,32609.0,38437.0,0
181014,WN,2019-07-15,23,36100.0,41941.0,0
181015,WN,2019-07-16,0,6151.0,5761.0,1
181016,WN,2019-07-16,1,6969.0,7351.0,1
181017,WN,2019-07-16,2,10632.0,8195.0,1
181018,WN,2019-07-16,3,11615.0,8753.0,1
181019,WN,2019-07-16,4,12712.0,8810.0,1
181020,WN,2019-07-16,5,12909.0,8854.0,1
181021,WN,2019-07-16,6,12919.0,9027.0,1
181022,WN,2019-07-16,7,12952.0,9400.0,1
181023,WN,2019-07-16,8,13175.0,7539.0,1
181024,WN,2019-07-16,9,13614.0,8165.0,1
181025,WN,2019-07-16,10,14275.0,9446.0,1
181026,WN,2019-07-16,11,15220.0,10510.0,1
181027,WN,2019-07-16,12,16052.0,11867.0,1
181028,WN,2019-07-16,13,17099.0,13601.0,1
181029,WN,2019-07-16,14,18106.0,15173.0,1
181030,WN,2019-07-16,15,19641.0,16920.0,1
181031,WN,2019-07-16,16,20787.0,19419.0,1
181032,WN,2019-07-16,17,22607.0,21386.0,1
181033,WN,2019-07-16,18,24223.0,24176.0,1
181034,WN,2019-07-16,19,26300.0,26871.0,1
181035,WN,2019-07-16,20,28820.0,30367.0,1
181036,WN,2019-07-16,21,31835.0,34570.0,1
181037,WN,2019-07-16,22,34255.0,37838.0,1
181038,WN,2019-07-16,23,37749.0,40223.0,1
181039,WN,2019-07-17,0,4459.0,3112.0,2
181040,WN,2019-07-17,1,6780.0,4261.0,2
181041,WN,2019-07-17,2,8578.0,4601.0,2
181042,WN,2019-07-17,3,9213.0,4601.0,2
181043,WN,2019-07-17,4,9764.0,4648.0,2
181044,WN,2019-07-17,5,9764.0,4708.0,2
181045,WN,2019-07-17,6,9767.0,4813.0,2
181046,WN,2019-07-17,7,8601.0,3979.0,2
181047,WN,2019-07-17,8,8890.0,4226.0,2
181048,WN,2019-07-17,9,9216.0,4902.0,2
181049,WN,2019-07-17,10,9994.0,5814.0,2
181050,WN,2019-07-17,11,10531.0,7073.0,2
181051,WN,2019-07-17,12,11408.0,8061.0,2
181052,WN,2019-07-17,13,12009.0,9809.0,2
181053,WN,2019-07-17,14,12752.0,11196.0,2
181054,WN,2019-07-17,15,13913.0,12961.0,2
181055,WN,2019-07-17,16,15038.0,15493.0,2
181056,WN,2019-07-17,17,16982.0,19515.0,2
181057,WN,2019-07-17,18,19593.0,23940.0,2
181058,WN,2019-07-17,19,23514.0,30176.0,2
181059,WN,2019-07-17,20,28707.0,40153.0,2
181060,WN,2019-07-17,21,35601.0,49187.0,2
181061,WN,2019-07-17,22,42360.0,58966.0,2
181062,WN,2019-07-17,23,51781.0,67354.0,2
181063,WN,2019-07-18,0,9315.0,12834.0,3
181064,WN,2019-07-18,1,17172.0,14843.0,3
181065,WN,2019-07-18,2,22576.0,17136.0,3
181066,WN,2019-07-18,3,25804.0,17537.0,3
181067,WN,2019-07-18,4,26839.0,17550.0,3
181068,WN,2019-07-18,5,27503.0,17621.0,3
181069,WN,2019-07-18,6,27510.0,18024.0,3
181070,WN,2019-07-18,7,28001.0,12802.0,3
181071,WN,2019-07-18,8,28602.0,14382.0,3
181072,WN,2019-07-18,9,29406.0,16014.0,3
181073,WN,2019-07-18,10,30124.0,18103.0,3
181074,WN,2019-07-18,11,31441.0,20847.0,3
181075,WN,2019-07-18,12,33539.0,23478.0,3
181076,WN,2019-07-18,13,36156.0,26816.0,3
181077,WN,2019-07-18,14,38847.0,32907.0,3
181078,WN,2019-07-18,15,42739.0,36956.0,3
181079,WN,2019-07-18,16,46500.0,44167.0,3
181080,WN,2019-07-18,17,51067.0,49712.0,3
181081,WN,2019-07-18,18,56031.0,56888.0,3
181082,WN,2019-07-18,19,62786.0,64538.0,3
181083,WN,2019-07-18,20,69098.0,72410.0,3
181084,WN,2019-07-18,21,74015.0,79009.0,3
181085,WN,2019-07-18,22,80993.0,83990.0,3
181086,WN,2019-07-18,23,87461.0,91861.0,3
181087,WN,2019-07-19,0,4536.0,8976.0,4
181088,WN,2019-07-19,1,11220.0,10656.0,4
181089,WN,2019-07-19,2,15321.0,11245.0,4
181090,WN,2019-07-19,3,17252.0,11442.0,4
181091,WN,2019-07-19,4,17629.0,11731.0,4
181092,WN,2019-07-19,5,17956.0,11756.0,4
181093,WN,2019-07-19,6,17958.0,11988.0,4
181094,WN,2019-07-19,7,18209.0,7573.0,4
181095,WN,2019-07-19,8,18417.0,8462.0,4
181096,WN,2019-07-19,9,18772.0,9290.0,4
181097,WN,2019-07-19,10,19474.0,10490.0,4
181098,WN,2019-07-19,11,19927.0,11281.0,4
181099,WN,2019-07-19,12,20606.0,12381.0,4
181100,WN,2019-07-19,13,21506.0,14606.0,4
181101,WN,2019-07-19,14,22150.0,16333.0,4
181102,WN,2019-07-19,15,23973.0,17593.0,4
181103,WN,2019-07-19,16,25290.0,21056.0,4
181104,WN,2019-07-19,17,26991.0,24128.0,4
181105,WN,2019-07-19,18,28860.0,27798.0,4
181106,WN,2019-07-19,19,32695.0,31947.0,4
181107,WN,2019-07-19,20,35963.0,36391.0,4
181108,WN,2019-07-19,21,39012.0,41119.0,4
181109,WN,2019-07-19,22,43938.0,45915.0,4
181110,WN,2019-07-19,23,47646.0,50339.0,4
181111,WN,2019-07-20,0,5969.0,3552.0,5
181112,WN,2019-07-20,1,10081.0,5462.0,5
181113,WN,2019-07-20,2,12203.0,6110.0,5
181114,WN,2019-07-20,3,12784.0,6110.0,5
181115,WN,2019-07-20,4,13543.0,6120.0,5
181116,WN,2019-07-20,5,13543.0,6213.0,5
181117,WN,2019-07-20,6,13547.0,6664.0,5
181118,WN,2019-07-20,7,13686.0,7041.0,5
181119,WN,2019-07-20,8,12877.0,7563.0,5
181120,WN,2019-07-20,9,13199.0,8752.0,5
181121,WN,2019-07-20,10,13674.0,9587.0,5
181122,WN,2019-07-20,11,14362.0,10951.0,5
181123,WN,2019-07-20,12,15113.0,11231.0,5
181124,WN,2019-07-20,13,16140.0,13186.0,5
181125,WN,2019-07-20,14,17576.0,15818.0,5
181126,WN,2019-07-20,15,18633.0,18713.0,5
181127,WN,2019-07-20,16,21221.0,21224.0,5
181128,WN,2019-07-20,17,22973.0,25190.0,5
181129,WN,2019-07-20,18,24901.0,30142.0,5
181130,WN,2019-07-20,19,27666.0,36534.0,5
181131,WN,2019-07-20,20,32025.0,40670.0,5
181132,WN,2019-07-20,21,36688.0,48097.0,5
181133,WN,2019-07-20,22,42409.0,55501.0,5
181134,WN,2019-07-20,23,47816.0,60949.0,5
181135,WN,2019-07-21,0,9737.0,5565.0,6
181136,WN,2019-07-21,1,16319.0,7027.0,6
181137,WN,2019-07-21,2,18282.0,7445.0,6
181138,WN,2019-07-21,3,19001.0,7911.0,6
181139,WN,2019-07-21,4,19620.0,7922.0,6
181140,WN,2019-07-21,5,20205.0,7931.0,6
181141,WN,2019-07-21,6,20205.0,8103.0,6
181142,WN,2019-07-21,7,18096.0,6616.0,6
181143,WN,2019-07-21,8,18439.0,7249.0,6
181144,WN,2019-07-21,9,18738.0,7971.0,6
181145,WN,2019-07-21,10,19117.0,8824.0,6
181146,WN,2019-07-21,11,19608.0,10082.0,6
181147,WN,2019-07-21,12,20246.0,11449.0,6
181148,WN,2019-07-21,13,21011.0,13203.0,6
181149,WN,2019-07-21,14,22367.0,16142.0,6
181150,WN,2019-07-21,15,23857.0,18418.0,6
181151,WN,2019-07-21,16,26196.0,21573.0,6
181152,WN,2019-07-21,17,29313.0,26452.0,6
181153,WN,2019-07-21,18,32691.0,31234.0,6
181154,WN,2019-07-21,19,37354.0,37599.0,6
181155,WN,2019-07-21,20,43766.0,45481.0,6
181156,WN,2019-07-21,21,48709.0,54585.0,6
181157,WN,2019-07-21,22,56082.0,61850.0,6
181158,WN,2019-07-21,23,63970.0,70350.0,6
181159,WN,2019-07-22,0,8843.0,6852.0,0
181160,WN,2019-07-22,1,17095.0,10616.0,0
181161,WN,2019-07-22,2,23542.0,12334.0,0
181162,WN,2019-07-22,3,26428.0,12334.0,0
181163,WN,2019-07-22,4,27809.0,12579.0,0
181164,WN,2019-07-22,5,27992.0,12632.0,0
181165,WN,2019-07-22,6,27007.0,12331.0,0
181166,WN,2019-07-22,7,27190.0,12763.0,0
181167,WN,2019-07-22,8,27545.0,13548.0,0
181168,WN,2019-07-22,9,27920.0,14688.0,0
181169,WN,2019-07-22,10,28500.0,15230.0,0
181170,WN,2019-07-22,11,29380.0,16134.0,0
181171,WN,2019-07-22,12,29902.0,17656.0,0
181172,WN,2019-07-22,13,30860.0,19574.0,0
181173,WN,2019-07-22,14,31696.0,21046.0,0
181174,WN,2019-07-22,15,33448.0,23391.0,0
181175,WN,2019-07-22,16,34661.0,26477.0,0
181176,WN,2019-07-22,17,36465.0,30044.0,0
181177,WN,2019-07-22,18,39306.0,32849.0,0
181178,WN,2019-07-22,19,42671.0,36254.0,0
181179,WN,2019-07-22,20,45406.0,42094.0,0
181180,WN,2019-07-22,21,49124.0,47025.0,0
181181,WN,2019-07-22,22,53616.0,52145.0,0
181182,WN,2019-07-22,23,58528.0,57646.0,0
181183,WN,2019-07-23,0,4499.0,7707.0,1
181184,WN,2019-07-23,1,10112.0,4393.0,1
181185,WN,2019-07-23,2,13075.0,5697.0,1
181186,WN,2019-07-23,3,15795.0,6033.0,1
181187,WN,2019-07-23,4,16730.0,6055.0,1
181188,WN,2019-07-23,5,16951.0,6114.0,1
181189,WN,2019-07-23,6,16963.0,6490.0,1
181190,WN,2019-07-23,7,17196.0,7187.0,1
181191,WN,2019-07-23,8,17474.0,8356.0,1
181192,WN,2019-07-23,9,17887.0,9444.0,1
181193,WN,2019-07-23,10,18242.0,10802.0,1
181194,WN,2019-07-23,11,19203.0,12239.0,1
181195,WN,2019-07-23,12,20059.0,13683.0,1
181196,WN,2019-07-23,13,21529.0,16267.0,1
181197,WN,2019-07-23,14,22970.0,18819.0,1
181198,WN,2019-07-23,15,24363.0,21005.0,1
181199,WN,2019-07-23,16,26263.0,24345.0,1
181200,WN,2019-07-23,17,28402.0,29324.0,1
181201,WN,2019-07-23,18,31488.0,34263.0,1
181202,WN,2019-07-23,19,35007.0,37567.0,1
181203,WN,2019-07-23,20,40114.0,42132.0,1
181204,WN,2019-07-23,21,42930.0,47126.0,1
181205,WN,2019-07-23,22,46834.0,50690.0,1
181206,WN,2019-07-23,23,51540.0,53767.0,1
181207,WN,2019-07-24,0,3533.0,2045.0,2
181208,WN,2019-07-24,1,5863.0,3908.0,2
181209,WN,2019-07-24,2,7921.0,4193.0,2
181210,WN,2019-07-24,3,9153.0,4193.0,2
181211,WN,2019-07-24,4,9404.0,4212.0,2
181212,WN,2019-07-24,5,9404.0,4255.0,2
181213,WN,2019-07-24,6,9646.0,4431.0,2
181214,WN,2019-07-24,7,9737.0,4708.0,2
181215,WN,2019-07-24,8,9934.0,5274.0,2
181216,WN,2019-07-24,9,10256.0,6318.0,2
181217,WN,2019-07-24,10,10837.0,7287.0,2
181218,WN,2019-07-24,11,11603.0,8335.0,2
181219,WN,2019-07-24,12,12302.0,10036.0,2
181220,WN,2019-07-24,13,13397.0,11504.0,2
181221,WN,2019-07-24,14,14163.0,13460.0,2
181222,WN,2019-07-24,15,15664.0,16515.0,2
181223,WN,2019-07-24,16,17011.0,20673.0,2
181224,WN,2019-07-24,17,19849.0,23609.0,2
181225,WN,2019-07-24,18,23102.0,26830.0,2
181226,WN,2019-07-24,19,25951.0,30347.0,2
181227,WN,2019-07-24,20,28906.0,34638.0,2
181228,WN,2019-07-24,21,32325.0,39241.0,2
181229,WN,2019-07-24,22,36603.0,43085.0,2
181230,WN,2019-07-24,23,40713.0,46462.0,2
181231,WN,2019-07-25,0,3809.0,5074.0,3
181232,WN,2019-07-25,1,6806.0,6298.0,3
181233,WN,2019-07-25,2,10232.0,6610.0,3
181234,WN,2019-07-25,3,11625.0,6610.0,3
181235,WN,2019-07-25,4,11785.0,6819.0,3
181236,WN,2019-07-25,5,11785.0,6848.0,3
181237,WN,2019-07-25,6,11785.0,7058.0,3
181238,WN,2019-07-25,7,11887.0,5863.0,3
181239,WN,2019-07-25,8,12142.0,6214.0,3
181240,WN,2019-07-25,9,12422.0,6582.0,3
181241,WN,2019-07-25,10,12698.0,7297.0,3
181242,WN,2019-07-25,11,13097.0,7915.0,3
181243,WN,2019-07-25,12,13606.0,9207.0,3
181244,WN,2019-07-25,13,14253.0,10198.0,3
181245,WN,2019-07-25,14,14914.0,11539.0,3
181246,WN,2019-07-25,15,15724.0,12862.0,3
181247,WN,2019-07-25,16,16328.0,14548.0,3
181248,WN,2019-07-25,17,17110.0,16495.0,3
181249,WN,2019-07-25,18,18279.0,19744.0,3
181250,WN,2019-07-25,19,19711.0,21979.0,3
181251,WN,2019-07-25,20,22007.0,25404.0,3
181252,WN,2019-07-25,21,24147.0,27661.0,3
181253,WN,2019-07-25,22,27048.0,30298.0,3
181254,WN,2019-07-25,23,29724.0,33043.0,3
181255,WN,2019-07-26,0,3655.0,1937.0,4
181256,WN,2019-07-26,1,5946.0,3479.0,4
181257,WN,2019-07-26,2,7259.0,3642.0,4
181258,WN,2019-07-26,3,8470.0,3642.0,4
181259,WN,2019-07-26,4,8611.0,3653.0,4
181260,WN,2019-07-26,5,8611.0,3720.0,4
181261,WN,2019-07-26,6,7416.0,3925.0,4
181262,WN,2019-07-26,7,7438.0,4027.0,4
181263,WN,2019-07-26,8,7626.0,4432.0,4
181264,WN,2019-07-26,9,7918.0,5005.0,4
181265,WN,2019-07-26,10,8239.0,5829.0,4
181266,WN,2019-07-26,11,8552.0,6655.0,4
181267,WN,2019-07-26,12,8892.0,7363.0,4
181268,WN,2019-07-26,13,9192.0,8144.0,4
181269,WN,2019-07-26,14,9820.0,9048.0,4
181270,WN,2019-07-26,15,10638.0,9966.0,4
181271,WN,2019-07-26,16,11328.0,11050.0,4
181272,WN,2019-07-26,17,12028.0,13064.0,4
181273,WN,2019-07-26,18,13233.0,14859.0,4
181274,WN,2019-07-26,19,14638.0,16723.0,4
181275,WN,2019-07-26,20,15854.0,18805.0,4
181276,WN,2019-07-26,21,17403.0,21060.0,4
181277,WN,2019-07-26,22,19160.0,22931.0,4
181278,WN,2019-07-26,23,20746.0,24522.0,4
181279,WN,2019-07-27,0,1619.0,1663.0,5
181280,WN,2019-07-27,1,2812.0,2423.0,5
181281,WN,2019-07-27,2,3686.0,3076.0,5
181282,WN,2019-07-27,3,4954.0,3076.0,5
181283,WN,2019-07-27,4,5153.0,3095.0,5
181284,WN,2019-07-27,6,5153.0,3421.0,5
181285,WN,2019-07-27,7,5200.0,3795.0,5
181286,WN,2019-07-27,8,5366.0,4108.0,5
181287,WN,2019-07-27,9,5719.0,4504.0,5
181288,WN,2019-07-27,10,6001.0,5090.0,5
181289,WN,2019-07-27,11,6297.0,5740.0,5
181290,WN,2019-07-27,12,6648.0,6504.0,5
181291,WN,2019-07-27,13,6965.0,6997.0,5
181292,WN,2019-07-27,14,7529.0,8357.0,5
181293,WN,2019-07-27,15,8077.0,9714.0,5
181294,WN,2019-07-27,16,9281.0,10912.0,5
181295,WN,2019-07-27,17,9864.0,12554.0,5
181296,WN,2019-07-27,18,10765.0,14352.0,5
181297,WN,2019-07-27,19,11968.0,17567.0,5
181298,WN,2019-07-27,20,13676.0,19818.0,5
181299,WN,2019-07-27,21,15433.0,22128.0,5
181300,WN,2019-07-27,22,18108.0,25072.0,5
181301,WN,2019-07-27,23,20155.0,27627.0,5
181302,WN,2019-07-28,0,2891.0,1474.0,6
181303,WN,2019-07-28,1,4594.0,1972.0,6
181304,WN,2019-07-28,2,5237.0,2005.0,6
181305,WN,2019-07-28,3,5289.0,2005.0,6
181306,WN,2019-07-28,4,5298.0,2014.0,6
181307,WN,2019-07-28,6,5354.0,2253.0,6
181308,WN,2019-07-28,7,5354.0,2441.0,6
181309,WN,2019-07-28,8,5555.0,2404.0,6
181310,WN,2019-07-28,9,5748.0,2852.0,6
181311,WN,2019-07-28,10,5951.0,3541.0,6
181312,WN,2019-07-28,11,6392.0,4665.0,6
181313,WN,2019-07-28,12,6834.0,5885.0,6
181314,WN,2019-07-28,13,7754.0,7328.0,6
181315,WN,2019-07-28,14,8761.0,9172.0,6
181316,WN,2019-07-28,15,9929.0,11218.0,6
181317,WN,2019-07-28,16,11401.0,13357.0,6
181318,WN,2019-07-28,17,13129.0,15779.0,6
181319,WN,2019-07-28,18,14853.0,18983.0,6
181320,WN,2019-07-28,19,16661.0,21631.0,6
181321,WN,2019-07-28,20,19147.0,25440.0,6
181322,WN,2019-07-28,21,21381.0,28727.0,6
181323,WN,2019-07-28,22,24240.0,32154.0,6
181324,WN,2019-07-28,23,26559.0,34533.0,6
181325,WN,2019-07-29,0,3235.0,1473.0,0
181326,WN,2019-07-29,1,5288.0,2937.0,0
181327,WN,2019-07-29,2,6795.0,3473.0,0
181328,WN,2019-07-29,3,7686.0,3579.0,0
181329,WN,2019-07-29,4,7967.0,3609.0,0
181330,WN,2019-07-29,5,7967.0,3624.0,0
181331,WN,2019-07-29,6,7967.0,3930.0,0
181332,WN,2019-07-29,7,8066.0,4220.0,0
181333,WN,2019-07-29,8,8217.0,4875.0,0
181334,WN,2019-07-29,9,8691.0,5691.0,0
181335,WN,2019-07-29,10,8605.0,6332.0,0
181336,WN,2019-07-29,11,9063.0,7148.0,0
181337,WN,2019-07-29,12,9728.0,8302.0,0
181338,WN,2019-07-29,13,10568.0,9935.0,0
181339,WN,2019-07-29,14,11234.0,12013.0,0
181340,WN,2019-07-29,15,12494.0,14121.0,0
181341,WN,2019-07-29,16,14238.0,17633.0,0
181342,WN,2019-07-29,17,16908.0,20877.0,0
181343,WN,2019-07-29,18,20151.0,25932.0,0
181344,WN,2019-07-29,19,23310.0,30971.0,0
181345,WN,2019-07-29,20,27112.0,35013.0,0
181346,WN,2019-07-29,21,32512.0,39796.0,0
181347,WN,2019-07-29,22,35485.0,44116.0,0
181348,WN,2019-07-29,23,39897.0,47998.0,0
181349,WN,2019-07-30,0,3638.0,3053.0,1
181350,WN,2019-07-30,1,8166.0,4629.0,1
181351,WN,2019-07-30,2,9956.0,5160.0,1
181352,WN,2019-07-30,3,11088.0,5160.0,1
181353,WN,2019-07-30,4,11390.0,5181.0,1
181354,WN,2019-07-30,5,11390.0,5570.0,1
181355,WN,2019-07-30,6,11788.0,5944.0,1
181356,WN,2019-07-30,7,11843.0,6391.0,1
181357,WN,2019-07-30,8,12161.0,7011.0,1
181358,WN,2019-07-30,9,12469.0,7884.0,1
181359,WN,2019-07-30,10,12955.0,8817.0,1
181360,WN,2019-07-30,11,13890.0,10360.0,1
181361,WN,2019-07-30,12,14608.0,11744.0,1
181362,WN,2019-07-30,13,15521.0,13480.0,1
181363,WN,2019-07-30,14,16476.0,15790.0,1
181364,WN,2019-07-30,15,17617.0,17843.0,1
181365,WN,2019-07-30,16,18810.0,20877.0,1
181366,WN,2019-07-30,17,21357.0,23693.0,1
181367,WN,2019-07-30,18,24126.0,28865.0,1
181368,WN,2019-07-30,19,27008.0,33697.0,1
181369,WN,2019-07-30,20,31075.0,39880.0,1
181370,WN,2019-07-30,21,35046.0,47513.0,1
181371,WN,2019-07-30,22,40715.0,53402.0,1
181372,WN,2019-07-30,23,48201.0,60676.0,1
181373,WN,2019-07-31,0,7310.0,5953.0,2
181374,WN,2019-07-31,1,14714.0,11397.0,2
181375,WN,2019-07-31,2,20678.0,13871.0,2
181376,WN,2019-07-31,3,25233.0,15311.0,2
181377,WN,2019-07-31,4,28096.0,15372.0,2
181378,WN,2019-07-31,5,29178.0,15406.0,2
181379,WN,2019-07-31,6,29178.0,15545.0,2
181380,WN,2019-07-31,7,29188.0,16005.0,2
181381,WN,2019-07-31,8,29445.0,17090.0,2
181382,WN,2019-07-31,9,29909.0,18467.0,2
181383,WN,2019-07-31,10,30721.0,19177.0,2
181384,WN,2019-07-31,11,31737.0,20600.0,2
181385,WN,2019-07-31,12,32660.0,21969.0,2
181386,WN,2019-07-31,13,33302.0,23824.0,2
181387,WN,2019-07-31,14,34465.0,26136.0,2
181388,WN,2019-07-31,15,36056.0,28105.0,2
181389,WN,2019-07-31,16,37397.0,31403.0,2
181390,WN,2019-07-31,17,39485.0,36166.0,2
181391,WN,2019-07-31,18,43252.0,40549.0,2
181392,WN,2019-07-31,19,47129.0,45564.0,2
181393,WN,2019-07-31,20,52159.0,52341.0,2
181394,WN,2019-07-31,21,56974.0,59242.0,2
181395,WN,2019-07-31,22,62984.0,64014.0,2
181396,WN,2019-07-31,23,68607.0,70232.0,2
181397,WN,2019-08-01,0,6480.0,3632.0,3
181398,WN,2019-08-01,1,12030.0,5336.0,3
181399,WN,2019-08-01,2,16096.0,6797.0,3
181400,WN,2019-08-01,3,18059.0,7329.0,3
181401,WN,2019-08-01,4,19084.0,7342.0,3
181402,WN,2019-08-01,5,19562.0,7448.0,3
181403,WN,2019-08-01,6,19652.0,8456.0,3
181404,WN,2019-08-01,7,20032.0,9068.0,3
181405,WN,2019-08-01,8,20591.0,10421.0,3
181406,WN,2019-08-01,9,21385.0,11544.0,3
181407,WN,2019-08-01,10,22193.0,12995.0,3
181408,WN,2019-08-01,11,23181.0,14561.0,3
181409,WN,2019-08-01,12,24177.0,16111.0,3
181410,WN,2019-08-01,13,25060.0,18119.0,3
181411,WN,2019-08-01,14,26206.0,20082.0,3
181412,WN,2019-08-01,15,27869.0,22920.0,3
181413,WN,2019-08-01,16,29593.0,27613.0,3
181414,WN,2019-08-01,17,32347.0,33013.0,3
181415,WN,2019-08-01,18,36161.0,39005.0,3
181416,WN,2019-08-01,19,39843.0,44836.0,3
181417,WN,2019-08-01,20,45434.0,50403.0,3
181418,WN,2019-08-01,21,51865.0,56799.0,3
181419,WN,2019-08-01,22,57246.0,62650.0,3
181420,WN,2019-08-01,23,63222.0,67428.0,3
181421,WN,2019-08-02,0,6270.0,3015.0,4
181422,WN,2019-08-02,1,11146.0,6243.0,4
181423,WN,2019-08-02,2,14613.0,7728.0,4
181424,WN,2019-08-02,3,16668.0,7864.0,4
181425,WN,2019-08-02,4,17965.0,7884.0,4
181426,WN,2019-08-02,5,18207.0,7934.0,4
181427,WN,2019-08-02,6,18210.0,8231.0,4
181428,WN,2019-08-02,7,18434.0,9115.0,4
181429,WN,2019-08-02,8,18997.0,9824.0,4
181430,WN,2019-08-02,9,19701.0,11066.0,4
181431,WN,2019-08-02,10,20497.0,12987.0,4
181432,WN,2019-08-02,11,22092.0,15135.0,4
181433,WN,2019-08-02,12,23416.0,17379.0,4
181434,WN,2019-08-02,13,24958.0,19821.0,4
181435,WN,2019-08-02,14,26529.0,21924.0,4
181436,WN,2019-08-02,15,29157.0,24630.0,4
181437,WN,2019-08-02,16,31234.0,27639.0,4
181438,WN,2019-08-02,17,32923.0,31329.0,4
181439,WN,2019-08-02,18,35429.0,34325.0,4
181440,WN,2019-08-02,19,37756.0,37456.0,4
181441,WN,2019-08-02,20,41092.0,41982.0,4
181442,WN,2019-08-02,21,43495.0,45482.0,4
181443,WN,2019-08-02,22,47708.0,49337.0,4
181444,WN,2019-08-02,23,51576.0,52524.0,4
181445,WN,2019-08-03,0,2933.0,1576.0,5
181446,WN,2019-08-03,1,5656.0,2881.0,5
181447,WN,2019-08-03,2,7577.0,3353.0,5
181448,WN,2019-08-03,3,8589.0,3508.0,5
181449,WN,2019-08-03,4,8926.0,3515.0,5
181450,WN,2019-08-03,5,8926.0,3700.0,5
181451,WN,2019-08-03,6,8929.0,4047.0,5
181452,WN,2019-08-03,7,9109.0,4684.0,5
181453,WN,2019-08-03,8,9668.0,5249.0,5
181454,WN,2019-08-03,9,10144.0,6605.0,5
181455,WN,2019-08-03,10,10680.0,7588.0,5
181456,WN,2019-08-03,11,11849.0,8802.0,5
181457,WN,2019-08-03,12,12465.0,10329.0,5
181458,WN,2019-08-03,13,13427.0,11634.0,5
181459,WN,2019-08-03,14,14334.0,13415.0,5
181460,WN,2019-08-03,15,15450.0,15377.0,5
181461,WN,2019-08-03,16,16508.0,17501.0,5
181462,WN,2019-08-03,17,17719.0,19655.0,5
181463,WN,2019-08-03,18,18970.0,21330.0,5
181464,WN,2019-08-03,19,20740.0,24458.0,5
181465,WN,2019-08-03,20,22256.0,26773.0,5
181466,WN,2019-08-03,21,24103.0,29296.0,5
181467,WN,2019-08-03,22,25552.0,31150.0,5
181468,WN,2019-08-03,23,27897.0,32528.0,5
181469,WN,2019-08-04,0,4205.0,1763.0,6
181470,WN,2019-08-04,1,5122.0,2574.0,6
181471,WN,2019-08-04,2,5922.0,2574.0,6
181472,WN,2019-08-04,3,6373.0,2574.0,6
181473,WN,2019-08-04,5,6373.0,2607.0,6
181474,WN,2019-08-04,6,6375.0,2760.0,6
181475,WN,2019-08-04,7,6389.0,3163.0,6
181476,WN,2019-08-04,8,4332.0,2252.0,6
181477,WN,2019-08-04,9,4686.0,2791.0,6
181478,WN,2019-08-04,10,5498.0,4066.0,6
181479,WN,2019-08-04,11,6340.0,5533.0,6
181480,WN,2019-08-04,12,6969.0,7718.0,6
181481,WN,2019-08-04,13,8438.0,9132.0,6
181482,WN,2019-08-04,14,9839.0,11317.0,6
181483,WN,2019-08-04,15,10977.0,14558.0,6
181484,WN,2019-08-04,16,12270.0,16857.0,6
181485,WN,2019-08-04,17,14413.0,20392.0,6
181486,WN,2019-08-04,18,17652.0,24746.0,6
181487,WN,2019-08-04,19,20204.0,31095.0,6
181488,WN,2019-08-04,20,24154.0,35443.0,6
181489,WN,2019-08-04,21,28146.0,39829.0,6
181490,WN,2019-08-04,22,32050.0,44072.0,6
181491,WN,2019-08-04,23,35780.0,47620.0,6
181492,WN,2019-08-05,0,5543.0,3356.0,0
181493,WN,2019-08-05,1,7791.0,4773.0,0
181494,WN,2019-08-05,2,9478.0,5579.0,0
181495,WN,2019-08-05,3,10261.0,5718.0,0
181496,WN,2019-08-05,4,10661.0,5759.0,0
181497,WN,2019-08-05,5,11153.0,5794.0,0
181498,WN,2019-08-05,6,11158.0,5920.0,0
181499,WN,2019-08-05,7,11187.0,6393.0,0
181500,WN,2019-08-05,8,11300.0,6702.0,0
181501,WN,2019-08-05,9,10972.0,7338.0,0
181502,WN,2019-08-05,10,11381.0,8379.0,0
181503,WN,2019-08-05,11,11958.0,9478.0,0
181504,WN,2019-08-05,12,12811.0,10774.0,0
181505,WN,2019-08-05,13,13373.0,12103.0,0
181506,WN,2019-08-05,14,14390.0,13365.0,0
181507,WN,2019-08-05,15,15609.0,14707.0,0
181508,WN,2019-08-05,16,16223.0,17079.0,0
