,Marketing_Airline_Network,ACT_ARR_DATE,ACT_ARR_HOUR,ArrDelayMinutes,DepDelayMinutes,Weekday,Cluster_3,Cluster_4
168392,WN,43123,13,7612,9125,1,Normal,Good
168393,WN,43123,14,8897,10341,1,Normal,Good
168394,WN,43123,15,10015,11992,1,Normal,Good
168395,WN,43123,16,10910,13297,1,Normal,Good
168396,WN,43123,17,12119,14817,1,Normal,Good
168397,WN,43123,18,13473,16454,1,Normal,Good
168398,WN,43123,19,14627,17762,1,Normal,Good
168399,WN,43123,20,15629,19257,1,Normal,Good
168400,WN,43123,21,17024,20098,1,Normal,Good
168401,WN,43123,22,17906,21228,1,Normal,Good
168402,WN,43123,23,18908,21573,1,Normal,Good
168403,WN,43124,0,3847,3338,2,Normal,Good
168404,WN,43124,1,4196,3485,2,Normal,Good
168405,WN,43124,2,4419,3485,2,Normal,Good
168406,WN,43124,3,4425,3493,2,Normal,Good
168407,WN,43124,5,4425,3533,2,Normal,Good
168408,WN,43124,6,4425,3618,2,Normal,Good
168409,WN,43124,7,1283,3718,2,Normal,Good
168410,WN,43124,8,1362,3999,2,Normal,Good
168411,WN,43124,9,1642,4572,2,Normal,Good
168412,WN,43124,10,1961,5377,2,Normal,Good
168413,WN,43124,11,2638,2992,2,Normal,Good
168414,WN,43124,12,3353,3695,2,Normal,Good
168415,WN,43124,13,3902,4699,2,Normal,Good
168416,WN,43124,14,4489,5519,2,Normal,Good
168417,WN,43124,15,5075,6787,2,Normal,Good
168418,WN,43124,16,6173,7860,2,Normal,Good
168419,WN,43124,17,6751,9450,2,Normal,Good
168420,WN,43124,18,7575,10716,2,Normal,Good
168421,WN,43124,19,8985,12181,2,Normal,Good
168422,WN,43124,20,9959,14718,2,Normal,Good
168423,WN,43124,21,11227,16577,2,Normal,Good
168424,WN,43124,22,12729,17902,2,Normal,Good
168425,WN,43124,23,14835,19570,2,Normal,Good
168426,WN,43125,0,2387,1504,3,Normal,Good
168427,WN,43125,1,3556,1783,3,Normal,Good
168428,WN,43125,2,4123,2062,3,Normal,Good
168429,WN,43125,3,4473,2063,3,Normal,Good
168430,WN,43125,4,4682,2063,3,Normal,Good
168431,WN,43125,5,4682,2082,3,Normal,Good
168432,WN,43125,6,4690,2189,3,Normal,Good
168433,WN,43125,7,3927,2306,3,Normal,Good
168434,WN,43125,8,4077,2442,3,Normal,Good
168435,WN,43125,9,4190,2780,3,Normal,Good
168436,WN,43125,10,4362,3062,3,Normal,Good
168437,WN,43125,11,4662,3786,3,Normal,Good
168438,WN,43125,12,5182,4767,3,Normal,Good
168439,WN,43125,13,5537,5452,3,Normal,Good
168440,WN,43125,14,6377,6107,3,Normal,Good
168441,WN,43125,15,7033,7071,3,Normal,Good
168442,WN,43125,16,7546,8318,3,Normal,Good
168443,WN,43125,17,8776,9875,3,Normal,Good
168444,WN,43125,18,10069,11819,3,Normal,Good
168445,WN,43125,19,11442,13473,3,Normal,Good
168446,WN,43125,20,12238,15400,3,Normal,Good
168447,WN,43125,21,13328,16733,3,Normal,Good
168448,WN,43125,22,15084,17864,3,Normal,Good
168449,WN,43125,23,17252,18440,3,Normal,Good
168450,WN,43126,0,1875,1548,4,Normal,Good
168451,WN,43126,1,2772,1860,4,Normal,Good
168452,WN,43126,2,3132,1915,4,Normal,Good
168453,WN,43126,3,3342,1915,4,Normal,Good
168454,WN,43126,6,3346,2128,4,Normal,Good
168455,WN,43126,7,3359,2299,4,Normal,Good
168456,WN,43126,8,3497,2526,4,Normal,Good
168457,WN,43126,9,3589,3154,4,Normal,Good
168458,WN,43126,10,3806,3780,4,Normal,Good
168459,WN,43126,11,4254,4409,4,Normal,Good
168460,WN,43126,12,4866,5454,4,Normal,Good
168461,WN,43126,13,5625,6296,4,Normal,Good
168462,WN,43126,14,6282,7566,4,Normal,Good
168463,WN,43126,15,6433,8471,4,Normal,Good
168464,WN,43126,16,7444,9808,4,Normal,Good
168465,WN,43126,17,8264,10980,4,Normal,Good
168466,WN,43126,18,9280,12941,4,Normal,Good
168467,WN,43126,19,10591,15518,4,Normal,Good
168468,WN,43126,20,11837,17302,4,Normal,Good
168469,WN,43126,21,13214,18472,4,Normal,Good
168470,WN,43126,22,14296,19140,4,Normal,Good
168471,WN,43126,23,15390,19802,4,Normal,Good
168472,WN,43127,0,1225,933,5,Normal,Good
168473,WN,43127,1,1647,1163,5,Normal,Good
168474,WN,43127,2,1957,1163,5,Normal,Good
168475,WN,43127,3,2048,1163,5,Normal,Good
168476,WN,43127,4,2094,1163,5,Normal,Good
168477,WN,43127,6,2094,1232,5,Normal,Good
168478,WN,43127,7,2109,1313,5,Normal,Good
168479,WN,43127,8,2161,1328,5,Normal,Good
168480,WN,43127,9,2249,1525,5,Normal,Good
168481,WN,43127,10,2336,2121,5,Normal,Good
168482,WN,43127,11,2761,2798,5,Normal,Good
168483,WN,43127,12,3343,3821,5,Normal,Good
168484,WN,43127,13,3840,4640,5,Normal,Good
168485,WN,43127,14,4251,6091,5,Normal,Good
168486,WN,43127,15,5188,7641,5,Normal,Good
168487,WN,43127,16,6120,8801,5,Normal,Good
168488,WN,43127,17,7652,10395,5,Normal,Good
168489,WN,43127,18,8687,11624,5,Normal,Good
168490,WN,43127,19,9821,13137,5,Normal,Good
168491,WN,43127,20,10902,13978,5,Normal,Good
168492,WN,43127,21,11913,14814,5,Normal,Good
168493,WN,43127,22,12713,15068,5,Normal,Good
168494,WN,43127,23,13426,15068,5,Normal,Good
168495,WN,43128,0,654,215,6,Normal,Good
168496,WN,43128,1,674,215,6,Normal,Good
168497,WN,43128,2,674,215,6,Normal,Good
168498,WN,43128,3,674,215,6,Normal,Good
168499,WN,43128,7,676,393,6,Normal,Good
168500,WN,43128,8,686,524,6,Normal,Good
168501,WN,43128,9,745,849,6,Normal,Good
168502,WN,43128,10,985,1389,6,Normal,Good
168503,WN,43128,11,1168,1836,6,Normal,Good
168504,WN,43128,12,1821,2575,6,Normal,Good
168505,WN,43128,13,2141,3402,6,Normal,Good
168506,WN,43128,14,2431,4093,6,Normal,Good
168507,WN,43128,15,3123,5142,6,Normal,Good
168508,WN,43128,16,3651,6243,6,Normal,Good
168509,WN,43128,17,4457,7278,6,Normal,Good
168510,WN,43128,18,5112,8766,6,Normal,Good
168511,WN,43128,19,6317,10445,6,Normal,Good
168512,WN,43128,20,7415,11530,6,Normal,Good
168513,WN,43128,21,8279,13110,6,Normal,Good
168514,WN,43128,22,9305,13941,6,Normal,Good
168515,WN,43128,23,10598,14392,6,Normal,Good
168516,WN,43129,0,928,555,0,Normal,Good
168517,WN,43129,1,1425,564,0,Normal,Good
168518,WN,43129,2,1568,564,0,Normal,Good
168519,WN,43129,3,1568,564,0,Normal,Good
168520,WN,43129,5,1568,576,0,Normal,Good
168521,WN,43129,6,1570,814,0,Normal,Good
168522,WN,43129,7,1608,1008,0,Normal,Good
168523,WN,43129,8,1811,1299,0,Normal,Good
168524,WN,43129,9,1953,1847,0,Normal,Good
168525,WN,43129,10,2250,2837,0,Normal,Good
168526,WN,43129,11,2728,3399,0,Normal,Good
168527,WN,43129,12,3778,4328,0,Normal,Good
168528,WN,43129,13,4526,5526,0,Normal,Good
168529,WN,43129,14,5368,6657,0,Normal,Good
168530,WN,43129,15,6131,8181,0,Normal,Good
168531,WN,43129,16,7618,9273,0,Normal,Good
168532,WN,43129,17,8648,10939,0,Normal,Good
168533,WN,43129,18,9815,12370,0,Normal,Good
168534,WN,43129,19,11023,14190,0,Normal,Good
168535,WN,43129,20,12221,15411,0,Normal,Good
168536,WN,43129,21,13293,16707,0,Normal,Good
168537,WN,43129,22,14488,17878,0,Normal,Good
168538,WN,43129,23,16008,18521,0,Normal,Good
168539,WN,43130,0,1440,939,1,Normal,Good
168540,WN,43130,1,2092,1174,1,Normal,Good
168541,WN,43130,2,2502,1174,1,Normal,Good
168542,WN,43130,3,2532,1174,1,Normal,Good
168543,WN,43130,5,2532,1229,1,Normal,Good
168544,WN,43130,6,2534,1498,1,Normal,Good
168545,WN,43130,7,2601,1618,1,Normal,Good
168546,WN,43130,8,3177,1990,1,Normal,Good
168547,WN,43130,9,3402,2377,1,Normal,Good
168548,WN,43130,10,3924,3494,1,Normal,Good
168549,WN,43130,11,4447,4257,1,Normal,Good
168550,WN,43130,12,5373,5074,1,Normal,Good
168551,WN,43130,13,6185,6442,1,Normal,Good
168552,WN,43130,14,6828,7388,1,Normal,Good
168553,WN,43130,15,7622,8450,1,Normal,Good
168554,WN,43130,16,8724,9462,1,Normal,Good
168555,WN,43130,17,9619,10560,1,Normal,Good
168556,WN,43130,18,10312,11807,1,Normal,Good
168557,WN,43130,19,11081,12856,1,Normal,Good
168558,WN,43130,20,11966,13892,1,Normal,Good
168559,WN,43130,21,13007,15031,1,Normal,Good
168560,WN,43130,22,14020,15634,1,Normal,Good
168561,WN,43130,23,14789,16657,1,Normal,Good
168562,WN,43131,0,635,1421,2,Normal,Good
168563,WN,43131,1,1253,1770,2,Normal,Good
168564,WN,43131,2,1937,1770,2,Normal,Good
168565,WN,43131,3,1958,1770,2,Normal,Good
168566,WN,43131,5,1958,1779,2,Normal,Good
168567,WN,43131,6,1958,1966,2,Normal,Good
168568,WN,43131,7,1987,2137,2,Normal,Good
168569,WN,43131,8,2261,1356,2,Normal,Good
168570,WN,43131,9,2399,1771,2,Normal,Good
168571,WN,43131,10,2701,2758,2,Normal,Good
168572,WN,43131,11,3241,3446,2,Normal,Good
168573,WN,43131,12,3939,4054,2,Normal,Good
168574,WN,43131,13,4501,4708,2,Normal,Good
168575,WN,43131,14,4990,5349,2,Normal,Good
168576,WN,43131,15,5331,5963,2,Normal,Good
168577,WN,43131,16,5948,6498,2,Normal,Good
168578,WN,43131,17,6349,7299,2,Normal,Good
168579,WN,43131,18,6823,8115,2,Normal,Good
168580,WN,43131,19,7265,9662,2,Normal,Good
168581,WN,43131,20,8066,10454,2,Normal,Good
168582,WN,43131,21,8466,11806,2,Normal,Good
168583,WN,43131,22,9572,12500,2,Normal,Good
168584,WN,43131,23,11269,13411,2,Normal,Good
168585,WN,43132,0,1912,1371,3,Normal,Good
168586,WN,43132,1,2646,1752,3,Normal,Good
168587,WN,43132,2,3128,1851,3,Normal,Good
168588,WN,43132,3,3256,1851,3,Normal,Good
168589,WN,43132,5,3256,1862,3,Normal,Good
168590,WN,43132,6,3256,2017,3,Normal,Good
168591,WN,43132,7,2453,1835,3,Normal,Good
168592,WN,43132,8,2644,2183,3,Normal,Good
168593,WN,43132,9,2874,2686,3,Normal,Good
168594,WN,43132,10,3242,3946,3,Normal,Good
168595,WN,43132,11,3874,4613,3,Normal,Good
168596,WN,43132,12,4751,5507,3,Normal,Good
168597,WN,43132,13,5465,7191,3,Normal,Good
168598,WN,43132,14,6345,8900,3,Normal,Good
168599,WN,43132,15,7104,10602,3,Normal,Good
168600,WN,43132,16,8061,11886,3,Normal,Good
168601,WN,43132,17,9511,14237,3,Normal,Good
168602,WN,43132,18,10556,17123,3,Normal,Good
168603,WN,43132,19,12288,19697,3,Normal,Good
168604,WN,43132,20,13925,22066,3,Normal,Good
168605,WN,43132,21,15890,24145,3,Normal,Good
168606,WN,43132,22,17333,26243,3,Normal,Good
168607,WN,43132,23,19402,27371,3,Normal,Good
168608,WN,43133,0,2947,2538,4,Normal,Normal
168609,WN,43133,1,4403,3204,4,Normal,Normal
168610,WN,43133,2,4865,3494,4,Normal,Normal
168611,WN,43133,3,5357,3494,4,Normal,Normal
168612,WN,43133,5,5357,3557,4,Normal,Normal
168613,WN,43133,6,4375,2832,4,Normal,Normal
168614,WN,43133,7,4475,3215,4,Normal,Normal
168615,WN,43133,8,4833,3457,4,Normal,Normal
168616,WN,43133,9,5108,4115,4,Normal,Normal
168617,WN,43133,10,5618,4955,4,Normal,Normal
168618,WN,43133,11,6322,6177,4,Normal,Normal
168619,WN,43133,12,7199,7280,4,Normal,Normal
168620,WN,43133,13,8006,9041,4,Normal,Normal
168621,WN,43133,14,8954,10973,4,Normal,Normal
168622,WN,43133,15,10082,13284,4,Normal,Normal
168623,WN,43133,16,11473,15221,4,Normal,Normal
168624,WN,43133,17,13097,18064,4,Normal,Normal
168625,WN,43133,18,15213,21871,4,Normal,Normal
168626,WN,43133,19,18189,25268,4,Normal,Normal
168627,WN,43133,20,20627,29897,4,Normal,Normal
168628,WN,43133,21,23311,32597,4,Normal,Normal
168629,WN,43133,22,25592,34349,4,Normal,Normal
168630,WN,43133,23,29470,36293,4,Normal,Normal
168631,WN,43134,0,3441,2336,5,Normal,Good
168632,WN,43134,1,4073,2584,5,Normal,Good
168633,WN,43134,2,4728,2834,5,Normal,Good
168634,WN,43134,3,5180,2834,5,Normal,Good
168635,WN,43134,6,5180,2966,5,Normal,Good
168636,WN,43134,7,5195,3177,5,Normal,Good
168637,WN,43134,8,5327,2697,5,Normal,Good
168638,WN,43134,9,5554,3158,5,Normal,Good
168639,WN,43134,10,5912,3642,5,Normal,Good
168640,WN,43134,11,6192,4161,5,Normal,Good
168641,WN,43134,12,6514,4754,5,Normal,Good
168642,WN,43134,13,6913,5629,5,Normal,Good
168643,WN,43134,14,7272,6272,5,Normal,Good
168644,WN,43134,15,7583,7154,5,Normal,Good
168645,WN,43134,16,8145,7831,5,Normal,Good
168646,WN,43134,17,8517,8605,5,Normal,Good
168647,WN,43134,18,9153,9258,5,Normal,Good
168648,WN,43134,19,10000,10177,5,Normal,Good
168649,WN,43134,20,10347,11007,5,Normal,Good
168650,WN,43134,21,10862,11367,5,Normal,Good
168651,WN,43134,22,11577,11791,5,Normal,Good
168652,WN,43134,23,12260,11909,5,Normal,Good
168653,WN,43135,0,1072,11909,6,Normal,Good
168654,WN,43135,1,1245,11909,6,Normal,Good
168655,WN,43135,2,1245,11909,6,Normal,Good
168656,WN,43135,7,1266,631,6,Normal,Good
168657,WN,43135,8,1346,932,6,Normal,Good
168658,WN,43135,9,1589,1338,6,Normal,Good
168659,WN,43135,10,1168,2151,6,Normal,Good
168660,WN,43135,11,1748,2754,6,Normal,Good
168661,WN,43135,12,2451,3907,6,Normal,Good
168662,WN,43135,13,3487,5462,6,Normal,Good
168663,WN,43135,14,4598,6955,6,Normal,Good
168664,WN,43135,15,6334,9541,6,Normal,Good
168665,WN,43135,16,8208,12356,6,Normal,Good
168666,WN,43135,17,10277,15146,6,Normal,Good
168667,WN,43135,18,13034,18178,6,Normal,Good
168668,WN,43135,19,16006,21585,6,Normal,Good
168669,WN,43135,20,18512,24196,6,Normal,Good
168670,WN,43135,21,20335,26058,6,Normal,Good
168671,WN,43135,22,22749,26975,6,Normal,Good
168672,WN,43135,23,24478,27808,6,Normal,Good
168673,WN,43136,0,1731,757,0,Good,Normal
168674,WN,43136,1,2071,757,0,Good,Normal
168675,WN,43136,2,2183,757,0,Good,Normal
168676,WN,43136,3,2214,757,0,Good,Normal
168677,WN,43136,5,2214,944,0,Good,Normal
168678,WN,43136,6,2219,1178,0,Good,Normal
168679,WN,43136,7,2302,1730,0,Good,Normal
168680,WN,43136,8,2732,2172,0,Good,Normal
168681,WN,43136,9,2937,3437,0,Good,Normal
168682,WN,43136,10,3565,5468,0,Good,Normal
168683,WN,43136,11,4539,7507,0,Good,Normal
168684,WN,43136,12,6864,9957,0,Good,Normal
168685,WN,43136,13,8847,13733,0,Good,Normal
168686,WN,43136,14,11233,17134,0,Good,Normal
168687,WN,43136,15,13156,20508,0,Good,Normal
168688,WN,43136,16,15389,23750,0,Good,Normal
168689,WN,43136,17,18983,27418,0,Good,Normal
168690,WN,43136,18,21655,32174,0,Good,Normal
168691,WN,43136,19,26453,36575,0,Good,Normal
168692,WN,43136,20,29606,42701,0,Good,Normal
168693,WN,43136,21,33898,45827,0,Good,Normal
168694,WN,43136,22,37811,48777,0,Good,Normal
168695,WN,43136,23,41499,50654,0,Good,Normal
168696,WN,43137,0,3482,5344,1,Normal,Good
168697,WN,43137,1,5797,6507,1,Normal,Good
168698,WN,43137,2,7862,6507,1,Normal,Good
168699,WN,43137,3,8479,6507,1,Normal,Good
168700,WN,43137,4,8568,6507,1,Normal,Good
168701,WN,43137,5,8568,6530,1,Normal,Good
168702,WN,43137,6,8578,6731,1,Normal,Good
168703,WN,43137,7,8770,4781,1,Normal,Good
168704,WN,43137,8,9199,5108,1,Normal,Good
168705,WN,43137,9,9650,6144,1,Normal,Good
168706,WN,43137,10,10517,7144,1,Normal,Good
168707,WN,43137,11,11408,8428,1,Normal,Good
168708,WN,43137,12,12743,9482,1,Normal,Good
168709,WN,43137,13,13596,10909,1,Normal,Good
168710,WN,43137,14,14462,12532,1,Normal,Good
168711,WN,43137,15,15483,13999,1,Normal,Good
168712,WN,43137,16,16959,15282,1,Normal,Good
168713,WN,43137,17,18090,16700,1,Normal,Good
168714,WN,43137,18,19750,17990,1,Normal,Good
168715,WN,43137,19,21513,19815,1,Normal,Good
168716,WN,43137,20,22712,22208,1,Normal,Good
168717,WN,43137,21,24424,23956,1,Normal,Good
168718,WN,43137,22,26719,25648,1,Normal,Good
168719,WN,43137,23,28212,27210,1,Normal,Good
168720,WN,43138,0,2235,2896,2,Meltdown,Bad
168721,WN,43138,1,3505,3142,2,Meltdown,Bad
168722,WN,43138,2,3996,3142,2,Meltdown,Bad
168723,WN,43138,3,4024,3309,2,Meltdown,Bad
168724,WN,43138,4,4184,3309,2,Meltdown,Bad
168725,WN,43138,5,4184,3349,2,Meltdown,Bad
168726,WN,43138,6,4251,3004,2,Meltdown,Bad
168727,WN,43138,7,4607,4326,2,Meltdown,Bad
168728,WN,43138,8,6191,6029,2,Meltdown,Bad
168729,WN,43138,9,8109,8689,2,Meltdown,Bad
168730,WN,43138,10,10449,12183,2,Meltdown,Bad
168731,WN,43138,11,13638,15326,2,Meltdown,Bad
168732,WN,43138,12,17768,19682,2,Meltdown,Bad
168733,WN,43138,13,21119,24861,2,Meltdown,Bad
168734,WN,43138,14,25030,28701,2,Meltdown,Bad
168735,WN,43138,15,28820,33213,2,Meltdown,Bad
168736,WN,43138,16,33256,37398,2,Meltdown,Bad
168737,WN,43138,17,37272,41788,2,Meltdown,Bad
168738,WN,43138,18,41589,46179,2,Meltdown,Bad
168739,WN,43138,19,45351,50371,2,Meltdown,Bad
168740,WN,43138,20,48495,55042,2,Meltdown,Bad
168741,WN,43138,21,51911,59083,2,Meltdown,Bad
168742,WN,43138,22,55108,62605,2,Meltdown,Bad
168743,WN,43138,23,58726,64455,2,Meltdown,Bad
168744,WN,43139,0,3021,13994,3,Normal,Normal
168745,WN,43139,1,5290,14351,3,Normal,Normal
168746,WN,43139,2,5957,14449,3,Normal,Normal
168747,WN,43139,3,6254,14449,3,Normal,Normal
168748,WN,43139,5,6254,14479,3,Normal,Normal
168749,WN,43139,6,6317,2364,3,Normal,Normal
168750,WN,43139,7,6426,2721,3,Normal,Normal
168751,WN,43139,8,6965,3179,3,Normal,Normal
168752,WN,43139,9,7607,3849,3,Normal,Normal
168753,WN,43139,10,8245,4956,3,Normal,Normal
168754,WN,43139,11,9112,6054,3,Normal,Normal
168755,WN,43139,12,9939,7054,3,Normal,Normal
168756,WN,43139,13,10482,8699,3,Normal,Normal
168757,WN,43139,14,11382,10586,3,Normal,Normal
168758,WN,43139,15,12284,12551,3,Normal,Normal
168759,WN,43139,16,13283,14759,3,Normal,Normal
168760,WN,43139,17,15004,17561,3,Normal,Normal
168761,WN,43139,18,16428,22156,3,Normal,Normal
168762,WN,43139,19,18630,25975,3,Normal,Normal
168763,WN,43139,20,20884,30228,3,Normal,Normal
168764,WN,43139,21,24973,33875,3,Normal,Normal
168765,WN,43139,22,27795,36789,3,Normal,Normal
168766,WN,43139,23,31493,39602,3,Normal,Normal
168767,WN,43140,0,3608,1412,4,Meltdown,Bad
168768,WN,43140,1,5853,1986,4,Meltdown,Bad
168769,WN,43140,2,6913,2050,4,Meltdown,Bad
168770,WN,43140,3,7066,2050,4,Meltdown,Bad
168771,WN,43140,5,7066,2116,4,Meltdown,Bad
168772,WN,43140,6,7124,5041,4,Meltdown,Bad
168773,WN,43140,7,7596,6993,4,Meltdown,Bad
168774,WN,43140,8,9765,8969,4,Meltdown,Bad
168775,WN,43140,9,11799,12566,4,Meltdown,Bad
168776,WN,43140,10,13687,14895,4,Meltdown,Bad
168777,WN,43140,11,16450,17058,4,Meltdown,Bad
168778,WN,43140,12,18737,20979,4,Meltdown,Bad
168779,WN,43140,13,21950,23960,4,Meltdown,Bad
168780,WN,43140,14,24707,28528,4,Meltdown,Bad
168781,WN,43140,15,27985,33270,4,Meltdown,Bad
168782,WN,43140,16,31521,37873,4,Meltdown,Bad
168783,WN,43140,17,36662,42279,4,Meltdown,Bad
168784,WN,43140,18,39674,48174,4,Meltdown,Bad
168785,WN,43140,19,44002,52569,4,Meltdown,Bad
168786,WN,43140,20,47283,58446,4,Meltdown,Bad
168787,WN,43140,21,51706,63458,4,Meltdown,Bad
168788,WN,43140,22,55871,67538,4,Meltdown,Bad
168789,WN,43140,23,60775,70005,4,Meltdown,Bad
168790,WN,43141,0,3936,24323,5,Good,Normal
168791,WN,43141,1,6953,25070,5,Good,Normal
168792,WN,43141,2,8373,25287,5,Good,Normal
168793,WN,43141,3,9164,25399,5,Good,Normal
168794,WN,43141,4,9697,25399,5,Good,Normal
168795,WN,43141,6,9697,25640,5,Good,Normal
168796,WN,43141,7,9803,5325,5,Good,Normal
168797,WN,43141,8,10637,6317,5,Good,Normal
168798,WN,43141,9,12241,7827,5,Good,Normal
168799,WN,43141,10,13018,10086,5,Good,Normal
168800,WN,43141,11,14942,12033,5,Good,Normal
168801,WN,43141,12,16665,14287,5,Good,Normal
168802,WN,43141,13,18479,16583,5,Good,Normal
168803,WN,43141,14,20615,19396,5,Good,Normal
168804,WN,43141,15,22674,22216,5,Good,Normal
168805,WN,43141,16,25166,25735,5,Good,Normal
168806,WN,43141,17,27177,29284,5,Good,Normal
168807,WN,43141,18,29721,32186,5,Good,Normal
168808,WN,43141,19,32796,35301,5,Good,Normal
168809,WN,43141,20,35454,38558,5,Good,Normal
168810,WN,43141,21,38551,41746,5,Good,Normal
168811,WN,43141,22,41602,43359,5,Good,Normal
168812,WN,43141,23,44360,44609,5,Good,Normal
168813,WN,43142,0,7483,3663,6,Good,Bad
168814,WN,43142,1,8140,3663,6,Good,Bad
168815,WN,43142,2,8191,3663,6,Good,Bad
168816,WN,43142,3,8191,3663,6,Good,Bad
168817,WN,43142,7,2755,1248,6,Good,Bad
168818,WN,43142,8,3146,1728,6,Good,Bad
168819,WN,43142,9,3748,2353,6,Good,Bad
168820,WN,43142,10,5118,4586,6,Good,Bad
168821,WN,43142,11,6407,6789,6,Good,Bad
168822,WN,43142,12,7879,9560,6,Good,Bad
168823,WN,43142,13,10293,12810,6,Good,Bad
168824,WN,43142,14,12834,16626,6,Good,Bad
168825,WN,43142,15,15653,22081,6,Good,Bad
168826,WN,43142,16,20062,26949,6,Good,Bad
168827,WN,43142,17,24358,32084,6,Good,Bad
168828,WN,43142,18,28704,38819,6,Good,Bad
168829,WN,43142,19,33730,44705,6,Good,Bad
168830,WN,43142,20,37585,50837,6,Good,Bad
168831,WN,43142,21,43532,56053,6,Good,Bad
168832,WN,43142,22,48806,59944,6,Good,Bad
168833,WN,43142,23,53670,64032,6,Good,Bad
168834,WN,43143,0,5135,16796,0,Good,Normal
168835,WN,43143,1,8146,17421,0,Good,Normal
168836,WN,43143,2,9391,17613,0,Good,Normal
168837,WN,43143,3,9518,17613,0,Good,Normal
168838,WN,43143,4,9596,17613,0,Good,Normal
168839,WN,43143,5,9596,17700,0,Good,Normal
168840,WN,43143,6,9596,18077,0,Good,Normal
168841,WN,43143,7,9859,4371,0,Good,Normal
168842,WN,43143,8,10575,5006,0,Good,Normal
168843,WN,43143,9,11459,6319,0,Good,Normal
168844,WN,43143,10,12167,7600,0,Good,Normal
168845,WN,43143,11,13151,9131,0,Good,Normal
168846,WN,43143,12,14675,11554,0,Good,Normal
168847,WN,43143,13,16053,13996,0,Good,Normal
168848,WN,43143,14,17902,16301,0,Good,Normal
168849,WN,43143,15,19095,18649,0,Good,Normal
168850,WN,43143,16,21099,21420,0,Good,Normal
168851,WN,43143,17,23244,24214,0,Good,Normal
168852,WN,43143,18,25434,26882,0,Good,Normal
168853,WN,43143,19,27781,29834,0,Good,Normal
168854,WN,43143,20,30136,32994,0,Good,Normal
168855,WN,43143,21,32262,34951,0,Good,Normal
168856,WN,43143,22,34473,37309,0,Good,Normal
168857,WN,43143,23,37012,39337,0,Good,Normal
168858,WN,43144,0,6166,3186,1,Normal,Good
168859,WN,43144,1,8599,4015,1,Normal,Good
168860,WN,43144,2,9351,4305,1,Normal,Good
168861,WN,43144,3,9893,4305,1,Normal,Good
168862,WN,43144,5,9893,4344,1,Normal,Good
168863,WN,43144,6,9893,4517,1,Normal,Good
168864,WN,43144,7,9894,4845,1,Normal,Good
168865,WN,43144,8,10078,5130,1,Normal,Good
168866,WN,43144,9,6169,3929,1,Normal,Good
168867,WN,43144,10,6570,5091,1,Normal,Good
168868,WN,43144,11,7085,5988,1,Normal,Good
168869,WN,43144,12,8173,7448,1,Normal,Good
168870,WN,43144,13,9103,8739,1,Normal,Good
168871,WN,43144,14,9879,10643,1,Normal,Good
168872,WN,43144,15,10896,11709,1,Normal,Good
168873,WN,43144,16,12002,12808,1,Normal,Good
168874,WN,43144,17,13202,14661,1,Normal,Good
